"","Channel 1 Last (C)","Channel 2 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)","Channel 5 Last (C)","Channel 6 Last (C)"
"00:00:30","31.530","32.087","31.599","31.657","31.257","31.220"
"00:00:31","31.570","32.105","31.614","31.690","31.275","31.227"
"00:00:32","31.577","32.106","31.610","31.654","31.209","31.217"
"00:00:33","31.552","32.106","31.614","31.661","31.279","31.228"
"00:00:34","31.545","32.102","31.607","31.669","31.301","31.221"
"00:00:35","31.556","32.102","31.618","31.683","31.290","31.221"
"00:00:36","31.560","32.110","31.618","31.669","31.279","31.235"
"00:00:37","31.563","32.103","31.607","31.677","31.290","31.228"
"00:00:38","31.564","31.760","31.582","31.531","31.225","31.221"
"00:00:39","18.462","1.499","26.995","30.019","30.543","31.156"
"00:00:40","-10.011","-8.209","5.943","24.346","28.639","30.948"
"00:00:41","-13.509","-9.711","0.632","21.137","27.517","30.762"
"00:00:42","-17.809","-13.254","-4.845","14.627","25.030","29.971"
"00:00:43","-20.514","-15.331","-7.187","11.506","23.481","29.482"
"00:00:44","-22.517","-16.977","-9.794","6.792","20.987","28.596"
"00:00:45","-24.097","-18.477","-11.895","2.483","18.351","27.750"
"00:00:46","-25.063","-19.090","-13.080","0.606","16.593","27.212"
"00:00:47","-25.004","-19.557","-14.230","-2.404","12.881","26.190"
"00:00:48","-25.485","-19.445","-14.685","-3.423","11.165","25.664"
"00:00:49","-24.188","-19.252","-15.156","-5.027","8.001","24.611"
"00:00:50","-22.374","-11.987","-12.107","-4.172","6.642","24.118"
"00:00:51","-16.218","-7.954","-8.946","-1.682","6.012","23.169"
"00:00:52","-8.474","-2.811","-4.753","-0.667","6.124","22.772"
"00:00:53","-6.167","-1.248","-3.472","0.051","6.440","22.375"
"00:00:54","-3.205","0.648","-1.791","1.230","7.078","21.764"
"00:00:55","-2.255","1.283","-1.202","1.650","7.472","21.514"
"00:00:56","-0.963","2.169","-0.381","2.244","8.114","21.021"
"00:00:57","-0.426","2.488","-0.069","2.458","8.621","20.830"
"00:00:58","0.112","2.880","0.329","2.946","8.703","20.684"
"00:00:59","0.585","3.178","0.656","3.175","8.719","20.462"
"00:01:00","0.791","3.340","0.829","3.483","8.880","20.359"
"00:01:01","1.103","3.622","1.152","4.091","9.342","20.105"
"00:01:02","1.366","3.712","1.295","4.447","9.470","20.021"
"00:01:03","1.535","3.914","1.512","4.995","9.762","19.768"
"00:01:04","1.734","4.027","1.595","5.341","9.950","19.690"
"00:01:05","1.775","4.102","1.738","5.805","10.170","19.547"
"00:01:06","1.982","4.170","1.865","6.178","10.371","19.430"
"00:01:07","2.057","4.230","1.963","6.426","10.486","19.371"
"00:01:08","2.218","4.343","2.117","6.914","10.712","19.244"
"00:01:09","2.207","4.376","2.162","7.105","10.857","19.178"
"00:01:10","2.353","4.463","2.320","7.526","11.129","19.089"
"00:01:11","2.417","4.501","2.365","7.684","11.267","19.040"
"00:01:12","2.474","4.568","2.523","8.055","11.367","18.992"
"00:01:13","2.579","4.602","2.587","8.281","11.542","18.937"
"00:01:14","2.643","4.617","2.688","8.352","11.605","18.959"
"00:01:15","2.737","4.689","2.887","8.671","11.799","18.877"
"00:01:16","2.793","4.711","2.992","8.885","11.914","18.837"
"00:01:17","2.887","4.783","3.450","9.156","12.040","18.815"
"00:01:18","2.914","4.802","3.683","9.332","12.174","18.796"
"00:01:19","2.992","4.843","4.134","9.546","12.352","18.777"
"00:01:20","3.116","4.884","4.347","9.674","12.456","18.762"
"00:01:21","3.184","4.907","4.558","9.873","12.646","18.737"
"00:01:22","3.345","4.963","5.005","10.197","12.802","18.722"
"00:01:23","3.470","5.001","5.256","10.331","12.862","18.737"
"00:01:24","3.736","5.102","5.718","10.577","13.118","18.711"
"00:01:25","3.991","5.185","5.996","10.747","13.237","18.715"
"00:01:26","4.297","5.374","6.369","11.032","13.434","18.720"
"00:01:27","4.592","5.669","6.690","11.231","13.605","18.703"
"00:01:28","4.795","5.921","6.911","11.398","13.765","18.692"
"00:01:29","5.005","6.574","7.253","11.695","14.040","18.666"
"00:01:30","5.151","6.953","7.306","11.903","14.229","18.644"
"00:01:31","5.061","7.670","7.264","11.926","14.274","18.655"
"00:01:32","5.512","8.237","7.580","12.071","14.508","18.633"
"00:01:33","6.643","9.231","8.498","12.756","14.913","18.628"
"00:01:34","7.985","10.205","9.472","13.553","15.296","18.652"
"00:01:35","8.789","10.800","10.053","13.973","15.489","18.659"
"00:01:36","10.053","11.922","11.056","14.624","15.876","18.708"
"00:01:37","10.614","12.416","11.517","14.954","16.021","18.760"
"00:01:38","11.580","13.345","12.349","15.649","16.418","18.860"
"00:01:39","11.989","13.739","12.688","15.876","16.571","18.904"
"00:01:40","12.613","14.302","13.202","16.145","16.853","18.988"
"00:01:41","13.204","14.828","13.683","16.522","17.128","19.079"
"00:01:42","13.553","15.162","13.992","16.771","17.340","19.150"
"00:01:43","14.219","15.779","14.568","17.147","17.593","19.291"
"00:01:44","14.508","16.065","14.828","17.344","17.734","19.354"
"00:01:45","15.077","16.608","15.348","17.708","18.053","19.521"
"00:01:46","15.352","16.864","15.582","17.864","18.228","19.584"
"00:01:47","15.759","17.217","15.932","18.133","18.447","19.709"
"00:01:48","16.114","17.563","16.262","18.414","18.678","19.833"
"00:01:49","16.333","17.793","16.478","18.574","18.771","19.897"
"00:01:50","16.786","18.187","16.872","18.849","19.042","20.041"
"00:01:51","16.983","18.377","17.076","19.031","19.161","20.118"
"00:01:52","17.355","18.830","17.410","19.291","19.436","20.265"
"00:01:53","17.544","18.997","17.600","19.406","19.544","20.350"
"00:01:54","17.842","19.244","17.869","19.601","19.735","20.470"
"00:01:55","18.109","19.480","18.135","19.848","19.911","20.600"
"00:01:56","18.273","19.629","18.287","19.926","19.997","20.681"
"00:01:57","18.588","19.974","18.607","20.184","20.232","20.847"
"00:01:58","18.744","20.118","18.763","20.306","20.324","20.928"
"00:01:59","19.057","20.372","19.053","20.534","20.549","21.079"
"00:02:00","19.205","20.490","19.202","20.677","20.663","21.178"
"00:02:01","19.410","20.738","19.393","20.839","20.841","21.270"
"00:02:02","19.636","20.906","19.607","20.979","20.972","21.391"
"00:02:03","19.763","21.024","19.737","21.115","21.079","21.454"
"00:02:04","20.012","21.285","19.986","21.307","21.270","21.590"
"00:02:05","20.137","21.388","20.107","21.406","21.354","21.678"
"00:02:06","20.365","21.590","20.339","21.586","21.498","21.807"
"00:02:07","20.475","21.744","20.449","21.671","21.601","21.873"
"00:02:08","20.644","21.875","20.619","21.825","21.759","21.984"
"00:02:09","20.814","22.017","20.784","21.969","21.881","22.094"
"00:02:10","20.928","22.116","20.887","22.061","21.976","22.157"
"00:02:11","21.123","22.326","21.090","22.204","22.138","22.296"
"00:02:12","21.233","22.407","21.204","22.307","22.197","22.385"
"00:02:13","21.421","22.595","21.410","22.499","22.341","22.503"
"00:02:14","21.491","22.686","21.476","22.539","22.410","22.561"
"00:02:15","21.623","22.848","21.612","22.653","22.514","22.666"
"00:02:16","21.781","22.977","21.759","22.789","22.664","22.771"
"00:02:17","21.855","23.032","21.848","22.874","22.734","22.834"
"00:02:18","22.046","23.198","22.043","23.025","22.889","22.966"
"00:02:19","22.131","23.272","22.105","23.073","22.933","23.014"
"00:02:20","22.297","23.445","22.278","23.239","23.088","23.139"
"00:02:21","22.367","23.529","22.356","23.327","23.139","23.209"
"00:02:22","22.497","23.629","22.484","23.419","23.244","23.303"
"00:02:23","22.602","23.728","22.591","23.481","23.327","23.382"
"00:02:24","22.683","23.805","22.672","23.540","23.356","23.441"
"00:02:25","22.819","23.967","22.815","23.673","23.503","23.555"
"00:02:26","22.874","24.041","22.889","23.757","23.603","23.617"
"00:02:27","23.021","24.173","23.032","23.857","23.720","23.724"
"00:02:28","23.088","24.239","23.091","23.923","23.765","23.765"
"00:02:29","23.198","24.329","23.202","24.020","23.868","23.858"
"00:02:30","23.323","24.431","23.312","24.118","23.945","23.945"
"00:02:31","23.375","24.489","23.382","24.162","23.993","24.007"
"00:02:32","23.496","24.603","23.503","24.272","24.118","24.096"
"00:02:33","23.570","24.670","23.562","24.331","24.173","24.155"
"00:02:34","23.706","24.791","23.706","24.445","24.273","24.258"
"00:02:35","23.754","24.850","23.768","24.486","24.309","24.302"
"00:02:36","23.827","24.916","23.842","24.550","24.361","24.370"
"00:02:37","23.920","24.998","23.931","24.615","24.416","24.438"
"00:02:38","23.952","25.041","23.993","24.685","24.486","24.508"
"00:02:39","24.074","25.163","24.122","24.821","24.626","24.611"
"00:02:40","24.151","25.229","24.177","24.847","24.685","24.652"
"00:02:41","24.269","25.318","24.284","24.953","24.769","24.740"
"00:02:42","24.324","25.369","24.339","25.020","24.814","24.784"
"00:02:43","24.400","25.452","24.426","25.079","24.887","24.858"
"00:02:44","24.464","25.516","24.490","25.138","24.946","24.917"
"00:02:45","24.516","25.557","24.545","25.182","24.983","24.961"
"00:02:46","24.615","25.667","24.645","25.259","25.079","25.035"
"00:02:47","24.656","25.708","24.707","25.299","25.112","25.101"
"00:02:48","24.766","25.796","24.814","25.421","25.219","25.175"
"00:02:49","24.807","25.837","24.858","25.450","25.255","25.226"
"00:02:50","24.889","25.899","24.928","25.537","25.333","25.288"
"00:02:51","24.946","25.955","24.991","25.576","25.388","25.333"
"00:02:52","25.009","26.003","25.042","25.609","25.421","25.395"
"00:02:53","25.108","26.105","25.141","25.726","25.509","25.480"
"00:02:54","25.149","26.128","25.186","25.760","25.554","25.517"
"00:02:55","25.241","26.223","25.281","25.841","25.620","25.594"
"00:02:56","25.270","26.282","25.314","25.888","25.657","25.635"
"00:02:57","25.335","26.330","25.386","25.953","25.729","25.681"
"00:02:58","25.396","26.382","25.436","25.999","25.775","25.734"
"00:02:59","25.443","26.411","25.487","26.047","25.819","25.771"
"00:03:00","25.524","26.492","25.579","26.164","25.892","25.855"
"00:03:01","25.554","26.522","25.613","26.179","25.918","25.874"
"00:03:02","25.609","26.595","25.686","26.231","25.966","25.955"
"00:03:03","25.672","26.647","25.734","26.315","26.032","25.995"
"00:03:04","25.723","26.698","25.786","26.358","26.091","26.041"
"00:03:05","25.764","26.757","25.837","26.430","26.157","26.098"
"00:03:06","25.856","26.772","25.867","26.422","26.120","26.124"
"00:03:07","25.892","26.853","25.962","26.544","26.242","26.205"
"00:03:08","25.929","26.893","25.999","26.580","26.268","26.235"
"00:03:09","25.988","26.945","26.058","26.636","26.319","26.294"
"00:03:10","26.003","26.996","26.080","26.658","26.375","26.323"
"00:03:11","26.067","27.042","26.143","26.704","26.389","26.373"
"00:03:12","26.117","27.077","26.202","26.753","26.474","26.422"
"00:03:13","26.143","27.107","26.220","26.798","26.507","26.452"
"00:03:14","26.216","27.177","26.301","26.853","26.548","26.526"
"00:03:15","26.261","27.214","26.345","26.871","26.566","26.548"
"00:03:16","26.316","27.276","26.404","26.938","26.618","26.607"
"00:03:17","26.353","27.317","26.441","26.997","26.680","26.647"
"00:03:18","26.397","27.350","26.480","27.006","26.697","26.678"
"00:03:19","26.438","27.391","26.530","27.052","26.761","26.717"
"00:03:20","26.452","27.438","26.585","27.096","26.791","26.769"
"00:03:21","26.482","27.512","26.633","27.140","26.831","26.809"
"00:03:22","26.522","27.523","26.651","27.140","26.828","26.835"
"00:03:23","26.625","27.530","26.725","27.225","26.909","26.905"
"00:03:24","26.574","27.589","26.772","27.258","26.960","26.942"
"00:03:25","26.614","27.639","26.806","27.286","27.002","26.971"
"00:03:26","26.677","27.689","26.853","27.346","27.052","27.001"
"00:03:27","26.703","27.715","26.868","27.350","27.074","27.034"
"00:03:28","26.769","27.751","26.912","27.365","27.052","27.074"
"00:03:29","26.846","27.766","26.949","27.413","27.104","27.107"
"00:03:30","26.890","27.821","27.001","27.460","27.188","27.155"
"00:03:31","26.920","27.829","27.023","27.494","27.214","27.181"
"00:03:32","26.962","27.862","27.069","27.518","27.220","27.221"
"00:03:33","27.001","27.902","27.096","27.541","27.258","27.243"
"00:03:34","27.015","27.932","27.133","27.611","27.302","27.295"
"00:03:35","27.089","27.983","27.192","27.645","27.332","27.339"
"00:03:36","27.111","28.016","27.218","27.655","27.357","27.357"
"00:03:37","27.170","28.079","27.265","27.696","27.424","27.398"
"00:03:38","27.192","28.101","27.302","27.700","27.424","27.435"
"00:03:39","27.234","28.132","27.337","27.759","27.457","27.459"
"00:03:40","27.258","28.167","27.365","27.803","27.512","27.501"
"00:03:41","27.295","28.197","27.394","27.814","27.534","27.508"
"00:03:42","27.339","28.244","27.439","27.873","27.575","27.564"
"00:03:43","27.350","28.263","27.453","27.876","27.615","27.586"
"00:03:44","27.402","28.296","27.508","27.942","27.637","27.630"
"00:03:45","27.435","28.325","27.531","27.939","27.634","27.652"
"00:03:46","27.473","28.362","27.582","27.992","27.683","27.696"
"00:03:47","27.512","28.395","27.615","28.031","27.744","27.733"
"00:03:48","27.530","28.399","27.637","28.023","27.733","27.751"
"00:03:49","27.574","28.443","27.674","28.067","27.784","27.784"
"00:03:50","27.635","28.467","27.711","28.115","27.832","27.819"
"00:03:51","27.678","28.498","27.736","28.141","27.850","27.839"
"00:03:52","27.674","28.509","27.762","28.174","27.883","27.876"
"00:03:53","27.701","28.551","27.810","28.185","27.893","27.911"
"00:03:54","27.740","28.590","27.847","28.200","27.880","27.939"
"00:03:55","27.755","28.608","27.865","28.252","27.942","27.961"
"00:03:56","27.784","28.649","27.902","28.270","27.957","27.994"
"00:03:57","27.806","28.652","27.913","28.277","27.997","27.997"
"00:03:58","27.862","28.671","27.935","28.285","28.060","28.027"
"00:03:59","27.891","28.700","27.968","28.347","28.075","28.053"
"00:04:00","27.924","28.713","27.996","28.369","28.095","28.091"
"00:04:01","27.954","28.752","28.038","28.413","28.126","28.137"
"00:04:02","27.979","28.767","28.057","28.388","28.108","28.156"
"00:04:03","28.001","28.822","28.108","28.443","28.119","28.193"
"00:04:04","28.020","28.844","28.137","28.483","28.185","28.211"
"00:04:05","28.034","28.866","28.156","28.513","28.237","28.233"
"00:04:06","28.060","28.888","28.163","28.527","28.240","28.251"
"00:04:07","28.088","28.917","28.194","28.546","28.249","28.279"
