,Channel 1 Last (C),Channel 2 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:03:08,27.118,27.534,27.214,26.761,27.321,27.288
0:03:09,27.192,27.597,27.273,26.846,27.406,27.339
0:03:10,27.226,27.616,27.299,26.861,27.398,27.365
0:03:11,27.299,27.682,27.369,26.932,27.45,27.417
0:03:12,27.34,27.719,27.399,26.965,27.509,27.447
0:03:13,27.418,27.786,27.458,27.023,27.554,27.505
0:03:14,27.425,27.797,27.473,27.035,27.565,27.525
0:03:15,27.473,27.837,27.514,27.076,27.591,27.55
0:03:16,27.547,27.878,27.547,27.142,27.639,27.591
0:03:17,27.566,27.912,27.58,27.176,27.694,27.614
0:03:18,27.643,27.963,27.636,27.246,27.75,27.673
0:03:19,27.684,27.989,27.666,27.254,27.78,27.688
0:03:20,27.736,28.041,27.718,27.32,27.854,27.736
0:03:21,27.776,28.085,27.751,27.375,27.901,27.769
0:03:22,27.81,28.108,27.784,27.413,27.92,27.795
0:03:23,27.865,28.174,27.84,27.457,27.976,27.84
0:03:24,27.91,28.204,27.869,27.483,27.991,27.869
0:03:25,27.969,28.274,27.932,27.534,28.053,27.917
0:03:26,27.991,28.293,27.95,27.571,28.083,27.939
0:03:27,28.054,28.345,28.01,27.632,28.14,27.981
0:03:28,28.065,28.363,28.021,27.649,28.153,27.999
0:03:29,28.106,28.389,28.054,27.686,28.183,28.021
0:03:30,28.139,28.441,28.11,27.72,28.227,28.065
0:03:31,28.172,28.478,28.124,27.731,28.231,28.088
0:03:32,28.213,28.522,28.176,27.819,28.301,28.136
0:03:33,28.269,28.559,28.213,27.849,28.313,28.132
0:03:34,28.276,28.602,28.237,27.868,28.358,28.183
0:03:35,28.306,28.615,28.251,27.894,28.372,28.203
0:03:36,28.354,28.648,28.276,27.912,28.394,28.221
0:03:37,28.38,28.674,28.31,27.942,28.442,28.262
0:03:38,28.417,28.704,28.343,28.005,28.479,28.277
0:03:39,28.454,28.745,28.38,28.049,28.502,28.314
0:03:40,28.476,28.759,28.388,28.075,28.524,28.336
0:03:41,28.513,28.804,28.443,28.12,28.554,28.381
0:03:42,28.55,28.834,28.477,28.157,28.602,28.41
0:03:43,28.558,28.849,28.495,28.175,28.602,28.425
0:03:44,28.606,28.907,28.547,28.223,28.643,28.47
0:03:45,28.639,28.933,28.569,28.238,28.672,28.485
0:03:46,28.687,28.967,28.621,28.294,28.724,28.525
0:03:47,28.709,28.996,28.639,28.33,28.761,28.551
0:03:48,28.743,29.037,28.702,28.386,28.809,28.603
0:03:49,28.78,29.059,28.721,28.39,28.817,28.614
0:03:50,28.795,29.082,28.732,28.423,28.821,28.637
0:03:51,28.843,29.133,28.788,28.46,28.872,28.659
0:03:52,28.85,29.137,28.791,28.453,28.858,28.659
0:03:53,28.876,29.174,28.836,28.497,28.91,28.703
0:03:54,28.921,29.2,28.851,28.531,28.939,28.718
0:03:55,28.95,29.248,28.9,28.576,28.974,28.763
0:03:56,28.965,29.264,28.914,28.59,28.991,28.774
0:03:57,28.977,29.289,28.932,28.579,29.006,28.782
0:03:58,29.01,29.334,28.977,28.638,29.047,28.815
0:03:59,29.025,29.356,28.988,28.642,29.091,28.837
0:04:00,29.047,29.375,29.025,28.653,29.135,28.871
0:04:01,29.058,29.39,29.051,28.672,29.125,28.889
